date,ward_code,ward_name,crime_type,severity,ipc_section
2024-02-25,A,Colaba/Fort,Burglary,High,IPC 331
2024-02-25,R/C,Borivali,Extortion,Medium,IPC 482
2024-02-25,R/C,Borivali,Burglary,Low,IPC 322
2024-02-25,D,Malabar Hill,Burglary,Low,IPC 492
2024-02-25,R/C,Borivali,Extortion,Medium,IPC 472
2024-02-25,G/N,Dharavi,Chain Snatching,High,IPC 460
2024-02-25,K/W,Andheri West,Chain Snatching,Low,IPC 450
2024-02-25,M/E,Govandi,Theft,Medium,IPC 329
2024-02-25,L,Kurla,Cyber Fraud,Low,IPC 328
2024-02-25,K/W,Andheri West,Cyber Fraud,High,IPC 477
2024-02-25,F/N,Matunga,Chain Snatching,High,IPC 325
2024-02-26,G/N,Dharavi,Chain Snatching,High,IPC 349
2024-02-26,D,Malabar Hill,Extortion,Low,IPC 386
2024-02-26,A,Colaba/Fort,Assault,Medium,IPC 446
2024-02-26,F/N,Matunga,Theft,High,IPC 314
2024-02-26,H/E,Bandra East,Assault,Medium,IPC 404
2024-02-26,G/N,Dharavi,Burglary,Low,IPC 465
2024-02-26,R/C,Borivali,Theft,High,IPC 407
2024-02-26,G/N,Dharavi,Extortion,Low,IPC 444
2024-02-26,H/E,Bandra East,Theft,Low,IPC 361
2024-02-26,L,Kurla,Assault,Medium,IPC 304
2024-02-26,H/E,Bandra East,Theft,High,IPC 320
2024-02-26,K/W,Andheri West,Extortion,High,IPC 332
2024-02-26,K/W,Andheri West,Theft,Medium,IPC 378
2024-02-26,R/C,Borivali,Extortion,High,IPC 413
2024-02-27,K/W,Andheri West,Cyber Fraud,High,IPC 401
2024-02-27,H/E,Bandra East,Assault,Medium,IPC 408
2024-02-27,N,Ghatkopar,Theft,High,IPC 441
2024-02-27,N,Ghatkopar,Assault,Medium,IPC 309
2024-02-27,H/E,Bandra East,Chain Snatching,Low,IPC 374
2024-02-27,R/C,Borivali,Assault,Low,IPC 302
2024-02-27,A,Colaba/Fort,Chain Snatching,Low,IPC 453
2024-02-27,K/W,Andheri West,Burglary,Medium,IPC 428
2024-02-27,G/N,Dharavi,Chain Snatching,High,IPC 493
2024-02-27,R/C,Borivali,Cyber Fraud,Low,IPC 370
2024-02-27,D,Malabar Hill,Assault,Medium,IPC 369
2024-02-27,N,Ghatkopar,Chain Snatching,Medium,IPC 469
2024-02-27,K/W,Andheri West,Assault,Medium,IPC 300
2024-02-27,E,Byculla,Assault,High,IPC 385
2024-02-27,R/C,Borivali,Assault,High,IPC 448
2024-02-28,E,Byculla,Assault,Medium,IPC 331
2024-02-28,F/N,Matunga,Extortion,Low,IPC 454
2024-02-28,K/W,Andheri West,Burglary,Medium,IPC 451
2024-02-28,D,Malabar Hill,Extortion,Low,IPC 411
2024-02-28,H/E,Bandra East,Extortion,High,IPC 340
2024-02-28,A,Colaba/Fort,Assault,Medium,IPC 348
2024-02-28,M/E,Govandi,Chain Snatching,Medium,IPC 434
2024-02-29,N,Ghatkopar,Chain Snatching,Low,IPC 312
2024-02-29,D,Malabar Hill,Theft,Medium,IPC 427
2024-02-29,H/E,Bandra East,Cyber Fraud,High,IPC 412
2024-02-29,D,Malabar Hill,Theft,Medium,IPC 468
2024-02-29,K/W,Andheri West,Theft,Low,IPC 303
2024-02-29,E,Byculla,Burglary,Medium,IPC 394
2024-02-29,E,Byculla,Chain Snatching,Low,IPC 474
2024-03-01,F/N,Matunga,Chain Snatching,Medium,IPC 337
2024-03-01,N,Ghatkopar,Burglary,Medium,IPC 432
2024-03-01,M/E,Govandi,Burglary,High,IPC 363
2024-03-01,F/N,Matunga,Burglary,Low,IPC 370
2024-03-01,K/W,Andheri West,Theft,High,IPC 433
2024-03-01,M/E,Govandi,Assault,Medium,IPC 350
2024-03-01,M/E,Govandi,Theft,Low,IPC 401
2024-03-01,A,Colaba/Fort,Cyber Fraud,Medium,IPC 453
2024-03-01,R/C,Borivali,Extortion,Low,IPC 493
2024-03-01,D,Malabar Hill,Assault,Medium,IPC 353
2024-03-01,E,Byculla,Extortion,High,IPC 448
2024-03-01,F/N,Matunga,Burglary,Low,IPC 356
2024-03-01,N,Ghatkopar,Cyber Fraud,High,IPC 365
2024-03-01,R/C,Borivali,Theft,High,IPC 483
2024-03-01,K/W,Andheri West,Theft,High,IPC 301
2024-03-01,K/W,Andheri West,Assault,Medium,IPC 326
2024-03-01,G/N,Dharavi,Cyber Fraud,High,IPC 345
2024-03-01,M/E,Govandi,Chain Snatching,Medium,IPC 441
2024-03-01,F/N,Matunga,Burglary,High,IPC 380
2024-03-01,N,Ghatkopar,Cyber Fraud,Medium,IPC 453
2024-03-02,M/E,Govandi,Burglary,Low,IPC 398
2024-03-02,M/E,Govandi,Assault,Low,IPC 497
2024-03-02,A,Colaba/Fort,Burglary,High,IPC 382
2024-03-02,E,Byculla,Chain Snatching,High,IPC 303
2024-03-02,D,Malabar Hill,Assault,High,IPC 386
2024-03-02,F/N,Matunga,Cyber Fraud,Low,IPC 355
2024-03-02,G/N,Dharavi,Burglary,High,IPC 442
2024-03-02,F/N,Matunga,Assault,Medium,IPC 473
2024-03-02,E,Byculla,Extortion,Low,IPC 459
2024-03-02,A,Colaba/Fort,Burglary,High,IPC 479
2024-03-02,D,Malabar Hill,Theft,High,IPC 397
2024-03-02,D,Malabar Hill,Theft,Medium,IPC 450
2024-03-02,H/E,Bandra East,Theft,Medium,IPC 409
2024-03-03,K/W,Andheri West,Assault,Medium,IPC 458
2024-03-03,H/E,Bandra East,Theft,Low,IPC 486
2024-03-03,E,Byculla,Chain Snatching,Medium,IPC 372
2024-03-03,F/N,Matunga,Theft,Medium,IPC 382
2024-03-03,E,Byculla,Chain Snatching,Medium,IPC 409
2024-03-03,N,Ghatkopar,Chain Snatching,Low,IPC 343
2024-03-03,L,Kurla,Extortion,High,IPC 311
2024-03-03,L,Kurla,Assault,Low,IPC 438
2024-03-03,E,Byculla,Burglary,Medium,IPC 435
2024-03-03,E,Byculla,Extortion,Medium,IPC 482
2024-03-03,K/W,Andheri West,Chain Snatching,Low,IPC 362
2024-03-03,K/W,Andheri West,Burglary,Low,IPC 373
2024-03-03,F/N,Matunga,Chain Snatching,Medium,IPC 349
2024-03-03,E,Byculla,Assault,Medium,IPC 401
2024-03-03,H/E,Bandra East,Extortion,High,IPC 412
2024-03-03,N,Ghatkopar,Extortion,High,IPC 454
2024-03-04,M/E,Govandi,Cyber Fraud,Low,IPC 410
2024-03-04,H/E,Bandra East,Extortion,High,IPC 460
2024-03-04,D,Malabar Hill,Extortion,Low,IPC 429
2024-03-04,R/C,Borivali,Cyber Fraud,Medium,IPC 369
2024-03-04,G/N,Dharavi,Assault,Low,IPC 350
2024-03-04,G/N,Dharavi,Cyber Fraud,High,IPC 490
2024-03-04,A,Colaba/Fort,Chain Snatching,Low,IPC 430
2024-03-05,A,Colaba/Fort,Chain Snatching,Low,IPC 354
2024-03-05,A,Colaba/Fort,Burglary,High,IPC 420
2024-03-05,A,Colaba/Fort,Cyber Fraud,High,IPC 302
2024-03-05,N,Ghatkopar,Burglary,Low,IPC 374
2024-03-05,K/W,Andheri West,Chain Snatching,High,IPC 350
2024-03-05,K/W,Andheri West,Burglary,Medium,IPC 304
2024-03-05,G/N,Dharavi,Cyber Fraud,High,IPC 397
2024-03-05,L,Kurla,Chain Snatching,Low,IPC 478
2024-03-05,L,Kurla,Chain Snatching,Low,IPC 471
2024-03-06,N,Ghatkopar,Theft,High,IPC 466
2024-03-06,H/E,Bandra East,Cyber Fraud,Low,IPC 344
2024-03-06,M/E,Govandi,Theft,High,IPC 496
2024-03-06,D,Malabar Hill,Burglary,High,IPC 317
2024-03-06,H/E,Bandra East,Theft,Medium,IPC 329
2024-03-06,D,Malabar Hill,Theft,Medium,IPC 392
2024-03-06,M/E,Govandi,Assault,High,IPC 482
2024-03-06,H/E,Bandra East,Chain Snatching,Low,IPC 394
2024-03-06,G/N,Dharavi,Burglary,High,IPC 376
2024-03-06,M/E,Govandi,Burglary,Medium,IPC 466
2024-03-06,D,Malabar Hill,Cyber Fraud,Medium,IPC 476
2024-03-06,M/E,Govandi,Theft,Medium,IPC 489
2024-03-06,N,Ghatkopar,Cyber Fraud,Low,IPC 479
2024-03-06,R/C,Borivali,Cyber Fraud,Low,IPC 304
2024-03-06,F/N,Matunga,Burglary,High,IPC 358
2024-03-07,G/N,Dharavi,Assault,Low,IPC 379
2024-03-07,M/E,Govandi,Theft,Medium,IPC 413
2024-03-07,H/E,Bandra East,Cyber Fraud,Low,IPC 440
2024-03-07,E,Byculla,Theft,Low,IPC 452
2024-03-07,D,Malabar Hill,Cyber Fraud,High,IPC 316
2024-03-07,D,Malabar Hill,Cyber Fraud,High,IPC 392
2024-03-07,M/E,Govandi,Theft,Low,IPC 351
2024-03-07,K/W,Andheri West,Extortion,Low,IPC 321
2024-03-08,H/E,Bandra East,Extortion,Low,IPC 387
2024-03-08,M/E,Govandi,Burglary,High,IPC 447
2024-03-08,A,Colaba/Fort,Theft,Medium,IPC 383
2024-03-08,A,Colaba/Fort,Theft,Medium,IPC 373
2024-03-08,M/E,Govandi,Theft,Low,IPC 343
2024-03-08,G/N,Dharavi,Cyber Fraud,High,IPC 325
2024-03-08,F/N,Matunga,Burglary,Medium,IPC 308
2024-03-08,H/E,Bandra East,Chain Snatching,High,IPC 373
2024-03-08,K/W,Andheri West,Chain Snatching,Medium,IPC 461
2024-03-08,H/E,Bandra East,Theft,High,IPC 403
2024-03-08,E,Byculla,Burglary,Low,IPC 386
2024-03-08,H/E,Bandra East,Extortion,Medium,IPC 365
2024-03-08,G/N,Dharavi,Theft,Low,IPC 375
2024-03-08,E,Byculla,Theft,Medium,IPC 347
2024-03-08,H/E,Bandra East,Cyber Fraud,High,IPC 304
2024-03-09,A,Colaba/Fort,Extortion,Medium,IPC 451
2024-03-09,M/E,Govandi,Chain Snatching,Low,IPC 443
2024-03-09,L,Kurla,Theft,Low,IPC 436
2024-03-09,D,Malabar Hill,Burglary,Medium,IPC 357
2024-03-09,H/E,Bandra East,Burglary,Low,IPC 343
2024-03-09,M/E,Govandi,Extortion,High,IPC 453
2024-03-09,A,Colaba/Fort,Assault,High,IPC 323
2024-03-09,N,Ghatkopar,Assault,Medium,IPC 499
2024-03-09,A,Colaba/Fort,Chain Snatching,Medium,IPC 341
2024-03-09,M/E,Govandi,Theft,High,IPC 426
2024-03-09,M/E,Govandi,Cyber Fraud,Medium,IPC 309
2024-03-09,H/E,Bandra East,Theft,Medium,IPC 461
2024-03-09,D,Malabar Hill,Extortion,High,IPC 397
2024-03-09,K/W,Andheri West,Theft,High,IPC 370
2024-03-09,N,Ghatkopar,Theft,High,IPC 403
2024-03-09,N,Ghatkopar,Assault,Low,IPC 449
2024-03-09,E,Byculla,Cyber Fraud,High,IPC 458
2024-03-09,E,Byculla,Assault,High,IPC 450
2024-03-09,L,Kurla,Cyber Fraud,Low,IPC 347
2024-03-09,K/W,Andheri West,Assault,Low,IPC 342
2024-03-09,E,Byculla,Cyber Fraud,High,IPC 431
2024-03-09,E,Byculla,Extortion,High,IPC 307
2024-03-10,G/N,Dharavi,Burglary,High,IPC 444
2024-03-10,H/E,Bandra East,Theft,Medium,IPC 355
2024-03-10,K/W,Andheri West,Cyber Fraud,High,IPC 426
2024-03-10,M/E,Govandi,Cyber Fraud,High,IPC 401
2024-03-10,E,Byculla,Cyber Fraud,Medium,IPC 330
2024-03-10,H/E,Bandra East,Cyber Fraud,High,IPC 454
2024-03-10,G/N,Dharavi,Burglary,Low,IPC 428
2024-03-10,G/N,Dharavi,Burglary,High,IPC 375
2024-03-10,F/N,Matunga,Theft,Medium,IPC 426
2024-03-10,D,Malabar Hill,Chain Snatching,Low,IPC 382
2024-03-10,G/N,Dharavi,Chain Snatching,High,IPC 424
2024-03-11,H/E,Bandra East,Burglary,Low,IPC 409
2024-03-11,L,Kurla,Cyber Fraud,Medium,IPC 450
2024-03-11,N,Ghatkopar,Theft,Medium,IPC 485
2024-03-11,H/E,Bandra East,Chain Snatching,High,IPC 388
2024-03-11,F/N,Matunga,Burglary,Low,IPC 397
2024-03-11,F/N,Matunga,Chain Snatching,Medium,IPC 490
2024-03-11,M/E,Govandi,Chain Snatching,Medium,IPC 467
2024-03-11,R/C,Borivali,Assault,Low,IPC 447
2024-03-12,L,Kurla,Burglary,Medium,IPC 443
2024-03-12,H/E,Bandra East,Cyber Fraud,Low,IPC 486
2024-03-12,F/N,Matunga,Extortion,Medium,IPC 426
2024-03-12,A,Colaba/Fort,Cyber Fraud,High,IPC 472
2024-03-12,R/C,Borivali,Theft,High,IPC 406
2024-03-12,E,Byculla,Cyber Fraud,High,IPC 324
2024-03-12,N,Ghatkopar,Assault,Medium,IPC 412
2024-03-12,N,Ghatkopar,Extortion,Low,IPC 394
2024-03-12,F/N,Matunga,Burglary,Low,IPC 467
2024-03-12,G/N,Dharavi,Assault,Medium,IPC 374
2024-03-12,R/C,Borivali,Assault,High,IPC 370
2024-03-13,F/N,Matunga,Extortion,Medium,IPC 438
2024-03-13,D,Malabar Hill,Burglary,High,IPC 388
2024-03-13,L,Kurla,Burglary,High,IPC 346
2024-03-13,L,Kurla,Extortion,Low,IPC 428
2024-03-13,N,Ghatkopar,Extortion,High,IPC 441
2024-03-13,E,Byculla,Extortion,Low,IPC 415
2024-03-13,K/W,Andheri West,Burglary,Medium,IPC 440
2024-03-13,N,Ghatkopar,Chain Snatching,Low,IPC 430
2024-03-13,N,Ghatkopar,Extortion,High,IPC 490
2024-03-13,H/E,Bandra East,Chain Snatching,Medium,IPC 396
2024-03-14,A,Colaba/Fort,Assault,High,IPC 388
2024-03-14,R/C,Borivali,Burglary,Medium,IPC 335
2024-03-14,G/N,Dharavi,Extortion,Low,IPC 329
2024-03-14,A,Colaba/Fort,Assault,Medium,IPC 376
2024-03-14,K/W,Andheri West,Chain Snatching,High,IPC 422
2024-03-14,N,Ghatkopar,Extortion,High,IPC 348
2024-03-14,K/W,Andheri West,Chain Snatching,High,IPC 445
2024-03-14,D,Malabar Hill,Assault,Medium,IPC 487
2024-03-14,M/E,Govandi,Extortion,Medium,IPC 389
2024-03-14,E,Byculla,Extortion,Low,IPC 476
2024-03-14,E,Byculla,Cyber Fraud,High,IPC 460
2024-03-14,M/E,Govandi,Assault,High,IPC 317
2024-03-14,M/E,Govandi,Assault,High,IPC 470
2024-03-14,E,Byculla,Burglary,Low,IPC 401
2024-03-14,N,Ghatkopar,Burglary,Medium,IPC 351
2024-03-15,A,Colaba/Fort,Burglary,High,IPC 364
2024-03-15,N,Ghatkopar,Extortion,Low,IPC 443
2024-03-15,F/N,Matunga,Chain Snatching,High,IPC 390
2024-03-15,E,Byculla,Cyber Fraud,Low,IPC 315
2024-03-15,R/C,Borivali,Theft,Low,IPC 308
2024-03-15,E,Byculla,Assault,Low,IPC 318
2024-03-15,M/E,Govandi,Theft,High,IPC 497
2024-03-15,L,Kurla,Theft,High,IPC 300
2024-03-15,R/C,Borivali,Chain Snatching,High,IPC 326
2024-03-15,K/W,Andheri West,Chain Snatching,Medium,IPC 386
2024-03-15,E,Byculla,Chain Snatching,High,IPC 348
2024-03-15,D,Malabar Hill,Burglary,Medium,IPC 470
2024-03-16,R/C,Borivali,Theft,Low,IPC 500
2024-03-16,A,Colaba/Fort,Cyber Fraud,Low,IPC 415
2024-03-16,F/N,Matunga,Burglary,High,IPC 356
2024-03-16,K/W,Andheri West,Burglary,Medium,IPC 364
2024-03-16,D,Malabar Hill,Chain Snatching,Low,IPC 474
2024-03-16,D,Malabar Hill,Theft,Low,IPC 311
2024-03-16,D,Malabar Hill,Burglary,Medium,IPC 398
2024-03-16,H/E,Bandra East,Extortion,Low,IPC 459
2024-03-16,K/W,Andheri West,Extortion,High,IPC 377
2024-03-16,L,Kurla,Assault,High,IPC 469
2024-03-16,R/C,Borivali,Assault,Medium,IPC 413
2024-03-16,A,Colaba/Fort,Extortion,Low,IPC 398
2024-03-16,G/N,Dharavi,Cyber Fraud,Medium,IPC 423
2024-03-16,L,Kurla,Assault,Medium,IPC 343
2024-03-16,E,Byculla,Chain Snatching,High,IPC 498
2024-03-16,H/E,Bandra East,Extortion,Medium,IPC 339
2024-03-16,K/W,Andheri West,Cyber Fraud,Low,IPC 425
2024-03-16,D,Malabar Hill,Extortion,Medium,IPC 440
2024-03-16,H/E,Bandra East,Burglary,Low,IPC 343
2024-03-16,G/N,Dharavi,Burglary,Medium,IPC 373
2024-03-17,E,Byculla,Chain Snatching,High,IPC 484
2024-03-17,K/W,Andheri West,Cyber Fraud,Medium,IPC 306
2024-03-17,M/E,Govandi,Theft,Low,IPC 304
2024-03-17,R/C,Borivali,Burglary,High,IPC 428
2024-03-17,L,Kurla,Theft,Low,IPC 420
2024-03-17,E,Byculla,Extortion,Low,IPC 463
2024-03-17,R/C,Borivali,Chain Snatching,High,IPC 480
2024-03-17,G/N,Dharavi,Extortion,High,IPC 460
2024-03-17,H/E,Bandra East,Extortion,High,IPC 410
2024-03-17,G/N,Dharavi,Theft,Low,IPC 408
2024-03-17,M/E,Govandi,Cyber Fraud,Low,IPC 486
2024-03-17,F/N,Matunga,Chain Snatching,Low,IPC 422
2024-03-17,L,Kurla,Assault,Medium,IPC 426
2024-03-18,L,Kurla,Chain Snatching,Low,IPC 418
2024-03-18,H/E,Bandra East,Cyber Fraud,Medium,IPC 340
2024-03-18,R/C,Borivali,Chain Snatching,Medium,IPC 364
2024-03-18,F/N,Matunga,Burglary,Low,IPC 346
2024-03-18,E,Byculla,Cyber Fraud,Medium,IPC 441
2024-03-18,R/C,Borivali,Theft,Low,IPC 444
2024-03-18,D,Malabar Hill,Burglary,Low,IPC 347
2024-03-18,M/E,Govandi,Theft,High,IPC 372
2024-03-19,M/E,Govandi,Burglary,Medium,IPC 359
2024-03-19,L,Kurla,Burglary,Medium,IPC 456
2024-03-19,E,Byculla,Burglary,High,IPC 460
2024-03-19,F/N,Matunga,Cyber Fraud,Medium,IPC 444
2024-03-19,L,Kurla,Burglary,Medium,IPC 366
2024-03-19,M/E,Govandi,Extortion,Low,IPC 434
2024-03-19,D,Malabar Hill,Chain Snatching,Medium,IPC 300
2024-03-19,A,Colaba/Fort,Theft,Low,IPC 307
2024-03-20,L,Kurla,Theft,High,IPC 421
2024-03-20,A,Colaba/Fort,Theft,Low,IPC 491
2024-03-20,D,Malabar Hill,Extortion,Medium,IPC 394
2024-03-20,N,Ghatkopar,Chain Snatching,Medium,IPC 456
2024-03-20,L,Kurla,Chain Snatching,Medium,IPC 390
2024-03-20,A,Colaba/Fort,Theft,Low,IPC 300
2024-03-20,A,Colaba/Fort,Burglary,High,IPC 499
2024-03-20,R/C,Borivali,Burglary,Low,IPC 409
2024-03-20,N,Ghatkopar,Theft,High,IPC 343
2024-03-20,H/E,Bandra East,Theft,High,IPC 459
2024-03-20,N,Ghatkopar,Extortion,Low,IPC 363
2024-03-20,M/E,Govandi,Chain Snatching,Medium,IPC 303
2024-03-20,R/C,Borivali,Chain Snatching,High,IPC 305
2024-03-20,H/E,Bandra East,Theft,High,IPC 336
2024-03-20,E,Byculla,Theft,Medium,IPC 319
2024-03-20,N,Ghatkopar,Burglary,High,IPC 446
2024-03-21,G/N,Dharavi,Theft,Medium,IPC 301
2024-03-21,A,Colaba/Fort,Chain Snatching,Low,IPC 405
2024-03-21,H/E,Bandra East,Burglary,High,IPC 316
2024-03-21,D,Malabar Hill,Burglary,Low,IPC 491
2024-03-21,G/N,Dharavi,Chain Snatching,Medium,IPC 302
2024-03-21,H/E,Bandra East,Cyber Fraud,Low,IPC 429
2024-03-21,L,Kurla,Burglary,Low,IPC 436
2024-03-21,R/C,Borivali,Cyber Fraud,Low,IPC 353
2024-03-21,K/W,Andheri West,Theft,Low,IPC 412
2024-03-21,R/C,Borivali,Assault,Medium,IPC 345
2024-03-21,E,Byculla,Chain Snatching,Medium,IPC 455
2024-03-21,K/W,Andheri West,Extortion,High,IPC 310
2024-03-21,E,Byculla,Chain Snatching,Medium,IPC 436
2024-03-21,E,Byculla,Chain Snatching,Medium,IPC 319
2024-03-21,N,Ghatkopar,Burglary,Low,IPC 342
2024-03-22,E,Byculla,Theft,High,IPC 313
2024-03-22,G/N,Dharavi,Burglary,Low,IPC 330
2024-03-22,M/E,Govandi,Cyber Fraud,Medium,IPC 425
2024-03-22,E,Byculla,Theft,Medium,IPC 459
2024-03-22,G/N,Dharavi,Extortion,High,IPC 367
2024-03-23,E,Byculla,Extortion,Medium,IPC 463
2024-03-23,E,Byculla,Extortion,High,IPC 353
2024-03-23,E,Byculla,Burglary,Medium,IPC 301
2024-03-23,G/N,Dharavi,Cyber Fraud,High,IPC 351
2024-03-23,N,Ghatkopar,Assault,High,IPC 343
2024-03-23,M/E,Govandi,Cyber Fraud,Medium,IPC 406
2024-03-23,N,Ghatkopar,Burglary,High,IPC 308
2024-03-23,F/N,Matunga,Cyber Fraud,High,IPC 352
2024-03-23,N,Ghatkopar,Assault,Low,IPC 401
2024-03-23,R/C,Borivali,Assault,Medium,IPC 490
2024-03-23,E,Byculla,Cyber Fraud,Low,IPC 433
2024-03-24,F/N,Matunga,Extortion,Medium,IPC 438
2024-03-24,D,Malabar Hill,Theft,Low,IPC 459
2024-03-24,R/C,Borivali,Extortion,Medium,IPC 394
2024-03-24,D,Malabar Hill,Assault,Medium,IPC 377
2024-03-24,H/E,Bandra East,Extortion,Medium,IPC 348
2024-03-24,H/E,Bandra East,Chain Snatching,Low,IPC 491
2024-03-24,N,Ghatkopar,Assault,Low,IPC 329
2024-03-24,A,Colaba/Fort,Chain Snatching,Medium,IPC 466
2024-03-24,H/E,Bandra East,Chain Snatching,Medium,IPC 362
2024-03-24,D,Malabar Hill,Cyber Fraud,Low,IPC 459
2024-03-24,R/C,Borivali,Cyber Fraud,Low,IPC 371
2024-03-24,R/C,Borivali,Theft,High,IPC 312
2024-03-24,H/E,Bandra East,Assault,High,IPC 457
2024-03-24,K/W,Andheri West,Chain Snatching,High,IPC 383
2024-03-24,G/N,Dharavi,Assault,High,IPC 302
2024-03-24,G/N,Dharavi,Theft,High,IPC 406
2024-03-24,K/W,Andheri West,Theft,Medium,IPC 338
2024-03-24,K/W,Andheri West,Extortion,Low,IPC 361
2024-03-24,N,Ghatkopar,Chain Snatching,High,IPC 306
2024-03-24,D,Malabar Hill,Theft,Medium,IPC 379
2024-03-24,D,Malabar Hill,Chain Snatching,Low,IPC 451
2024-03-24,L,Kurla,Chain Snatching,Medium,IPC 333
2024-03-24,N,Ghatkopar,Chain Snatching,High,IPC 456
2024-03-24,H/E,Bandra East,Cyber Fraud,Low,IPC 443
2024-03-24,H/E,Bandra East,Cyber Fraud,High,IPC 436
2024-03-25,H/E,Bandra East,Extortion,High,IPC 301
2024-03-25,E,Byculla,Burglary,Medium,IPC 326
2024-03-25,H/E,Bandra East,Extortion,High,IPC 478
2024-03-25,F/N,Matunga,Theft,Medium,IPC 385
2024-03-25,H/E,Bandra East,Assault,High,IPC 495
2024-03-25,E,Byculla,Assault,Low,IPC 357
2024-03-25,A,Colaba/Fort,Burglary,Low,IPC 448
2024-03-25,M/E,Govandi,Chain Snatching,Low,IPC 399
2024-03-25,L,Kurla,Theft,Medium,IPC 341
2024-03-26,G/N,Dharavi,Theft,High,IPC 470
2024-03-26,M/E,Govandi,Chain Snatching,Low,IPC 367
2024-03-26,H/E,Bandra East,Chain Snatching,Medium,IPC 416
2024-03-26,R/C,Borivali,Burglary,Low,IPC 426
2024-03-26,G/N,Dharavi,Burglary,Medium,IPC 484
2024-03-26,F/N,Matunga,Assault,High,IPC 370
2024-03-26,E,Byculla,Extortion,Medium,IPC 485
2024-03-26,A,Colaba/Fort,Assault,Medium,IPC 346
2024-03-26,A,Colaba/Fort,Chain Snatching,High,IPC 453
2024-03-26,K/W,Andheri West,Cyber Fraud,Medium,IPC 378
2024-03-26,L,Kurla,Theft,Medium,IPC 476
2024-03-26,K/W,Andheri West,Extortion,High,IPC 457
2024-03-26,D,Malabar Hill,Cyber Fraud,High,IPC 471
2024-03-26,L,Kurla,Extortion,Medium,IPC 330
2024-03-26,D,Malabar Hill,Burglary,Low,IPC 338
2024-03-26,N,Ghatkopar,Assault,Medium,IPC 432
2024-03-26,N,Ghatkopar,Assault,Medium,IPC 404
2024-03-26,M/E,Govandi,Chain Snatching,Medium,IPC 326
2024-03-26,R/C,Borivali,Theft,Low,IPC 482
2024-03-27,H/E,Bandra East,Cyber Fraud,Low,IPC 424
2024-03-27,R/C,Borivali,Assault,Medium,IPC 370
2024-03-27,H/E,Bandra East,Theft,Medium,IPC 331
2024-03-27,N,Ghatkopar,Extortion,Medium,IPC 394
2024-03-27,M/E,Govandi,Assault,Medium,IPC 452
2024-03-27,F/N,Matunga,Chain Snatching,High,IPC 328
2024-03-27,M/E,Govandi,Assault,Low,IPC 481
2024-03-27,F/N,Matunga,Extortion,Medium,IPC 362
2024-03-27,M/E,Govandi,Burglary,High,IPC 463
2024-03-27,M/E,Govandi,Extortion,Low,IPC 380
2024-03-27,M/E,Govandi,Cyber Fraud,High,IPC 347
2024-03-27,H/E,Bandra East,Theft,Medium,IPC 320
2024-03-27,L,Kurla,Burglary,High,IPC 355
2024-03-27,A,Colaba/Fort,Assault,High,IPC 396
2024-03-27,E,Byculla,Chain Snatching,Medium,IPC 466
2024-03-27,G/N,Dharavi,Chain Snatching,Low,IPC 404
2024-03-27,N,Ghatkopar,Assault,Low,IPC 370
2024-03-27,E,Byculla,Burglary,Low,IPC 348
2024-03-28,K/W,Andheri West,Chain Snatching,Medium,IPC 406
2024-03-28,E,Byculla,Burglary,Medium,IPC 489
2024-03-28,H/E,Bandra East,Assault,High,IPC 359
2024-03-28,N,Ghatkopar,Cyber Fraud,Medium,IPC 335
2024-03-28,M/E,Govandi,Burglary,Low,IPC 346
2024-03-28,F/N,Matunga,Chain Snatching,High,IPC 465
2024-03-28,K/W,Andheri West,Assault,Low,IPC 498
2024-03-28,M/E,Govandi,Cyber Fraud,High,IPC 332
2024-03-28,H/E,Bandra East,Burglary,Low,IPC 338
2024-03-28,R/C,Borivali,Chain Snatching,Medium,IPC 368
2024-03-28,G/N,Dharavi,Burglary,High,IPC 459
2024-03-28,E,Byculla,Theft,High,IPC 435
2024-03-28,H/E,Bandra East,Chain Snatching,Medium,IPC 482
2024-03-28,R/C,Borivali,Extortion,High,IPC 464
2024-03-28,N,Ghatkopar,Chain Snatching,Low,IPC 349
2024-03-28,H/E,Bandra East,Extortion,Medium,IPC 311
2024-03-28,D,Malabar Hill,Chain Snatching,High,IPC 486
2024-03-29,E,Byculla,Chain Snatching,Medium,IPC 407
2024-03-29,K/W,Andheri West,Chain Snatching,Medium,IPC 390
2024-03-29,K/W,Andheri West,Cyber Fraud,Low,IPC 395
2024-03-29,L,Kurla,Assault,Medium,IPC 458
2024-03-29,F/N,Matunga,Extortion,High,IPC 472
2024-03-29,K/W,Andheri West,Burglary,Low,IPC 485
2024-03-29,M/E,Govandi,Extortion,Low,IPC 440
2024-03-30,E,Byculla,Cyber Fraud,Medium,IPC 381
2024-03-30,N,Ghatkopar,Cyber Fraud,Medium,IPC 449
2024-03-30,H/E,Bandra East,Cyber Fraud,Low,IPC 307
2024-03-30,R/C,Borivali,Burglary,Low,IPC 333
2024-03-30,F/N,Matunga,Theft,Medium,IPC 416
2024-03-30,D,Malabar Hill,Assault,Medium,IPC 441
2024-03-30,N,Ghatkopar,Cyber Fraud,High,IPC 453
2024-03-30,R/C,Borivali,Extortion,High,IPC 351
2024-03-30,E,Byculla,Assault,Low,IPC 418
2024-03-30,D,Malabar Hill,Cyber Fraud,Medium,IPC 432
2024-03-31,E,Byculla,Burglary,Medium,IPC 302
2024-03-31,F/N,Matunga,Theft,Medium,IPC 453
